prefijo apollo1 apollo2 plataforma area inicio fin codcentral tecliente central
199115 *8432 *8132 HC6 0212 1991150000 1991159999 CCS PREPAGO GSM Caracas
199116 *8432 *8132 HC6 0212 1991160000 1991169999 CCS PREPAGO GSM Caracas
199117 *8432 *8132 HC6 0212 1991170000 1991179999 CCS PREPAGO GSM Caracas
199118 *8432 *8132 HC6 0212 1991180000 1991189999 CCS PREPAGO GSM Caracas
199119 *8432 *8132 HC6 0212 1991190000 1991199999 CCS PREPAGO GSM Caracas
199120 *8432 *8132 HC6 0212 1991200000 1991209999 CCS PREPAGO GSM Caracas
199121 *8432 *8132 HC6 0212 1991210000 1991219999 CCS PREPAGO GSM Caracas
199122 *8462 *8162 HC6 0261 1991220000 1991229999 MAR PREPAGO GSM Maracaibo
199123 *8462 *8162 HC6 0261 1991230000 1991239999 MAR PREPAGO GSM Maracaibo
199124 *8443 *8143 HC6 0241 1991240000 1991249999 VAL PREPAGO GSM Valencia
199125 *8443 *8143 HC6 0241 1991250000 1991259999 VAL PREPAGO GSM Valencia
199126 *8482 *8182 HC6 0295 1991260000 1991269999 LCH PREPAGO GSM Porlamar
199127 *8482 *8182 HC6 0295 1991270000 1991279999 LCH PREPAGO GSM Porlamar
199130 *8452 *8152 HC6 0251 1991300000 1991309999 BTO PREPAGO GSM Barquisimeto
199131 *8452 *8152 HC6 0251 1991310000 1991319999 BTO PREPAGO GSM Barquisimeto
199132 *8443 *8143 HC6 0241 1991320000 1991329999 VAL PREPAGO GSM Valencia
199133 *8443 *8143 HC6 0241 1991330000 1991339999 VAL PREPAGO GSM Valencia
199134 *8443 *8143 HC6 0243 1991340000 1991349999 VAL PREPAGO GSM Maracay
199135 *8443 *8143 HC6 0243 1991350000 1991359999 VAL PREPAGO GSM Maracay
199136 *8443 *8143 HC6 0243 1991360000 1991369999 VAL PREPAGO GSM Maracay
199137 *8443 *8143 HC6 0243 1991370000 1991379999 VAL PREPAGO GSM Maracay
199138 *8443 *8143 HC6 0243 1991380000 1991389999 VAL PREPAGO GSM Maracay
199139 *8443 *8143 HC6 0243 1991390000 1991399999 VAL PREPAGO GSM Maracay
199140 *8443 *8143 HC6 0241 1991400000 1991409999 VAL PREPAGO GSM Valencia
199141 *8443 *8143 HC6 0241 1991410000 1991419999 VAL PREPAGO GSM Valencia
199142 *8443 *8143 HC6 0241 1991420000 1991429999 VAL PREPAGO GSM Valencia
199143 *8443 *8143 HC6 0241 1991430000 1991439999 VAL PREPAGO GSM Valencia
199144 *8443 *8143 HC6 0241 1991440000 1991449999 VAL PREPAGO GSM Valencia
199145 *8443 *8143 HC6 0241 1991450000 1991459999 VAL PREPAGO GSM Valencia
199146 *8443 *8143 HC6 0241 1991460000 1991469999 VAL PREPAGO GSM Valencia
199150 *8452 *8152 HC6 0251 1991500000 1991509999 BTO PREPAGO GSM Barquisimeto
199151 *8452 *8152 HC6 0251 1991510000 1991519999 BTO PREPAGO GSM Barquisimeto
199152 *8452 *8152 HC6 0251 1991520000 1991529999 BTO PREPAGO GSM Barquisimeto
199153 *8452 *8152 HC6 0251 1991530000 1991539999 BTO PREPAGO GSM Barquisimeto
199154 *8452 *8152 HC6 0251 1991540000 1991549999 BTO PREPAGO GSM Barquisimeto
199155 *8452 *8152 HC6 0251 1991550000 1991559999 BTO PREPAGO GSM Barquisimeto
199156 *8452 *8152 HC6 0251 1991560000 1991569999 BTO PREPAGO GSM Barquisimeto
199157 *8452 *8152 HC6 0251 1991570000 1991579999 BTO PREPAGO GSM Barquisimeto
199158 *8452 *8152 HC6 0251 1991580000 1991589999 BTO PREPAGO GSM Barquisimeto
199160 *8462 *8162 HC6 0261 1991600000 1991609999 MAR PREPAGO GSM Maracaibo
199161 *8462 *8162 HC6 0261 1991610000 1991619999 MAR PREPAGO GSM Maracaibo
199162 *8462 *8162 HC6 0261 1991620000 1991629999 MAR PREPAGO GSM Maracaibo
199163 *8462 *8162 HC6 0261 1991630000 1991639999 MAR PREPAGO GSM Maracaibo
199164 *8462 *8162 HC6 0261 1991640000 1991649999 MAR PREPAGO GSM Maracaibo
199165 *8462 *8162 HC6 0261 1991650000 1991659999 MAR PREPAGO GSM Maracaibo
199167 *8462 *8162 HC6 0261 1991670000 1991679999 MAR PREPAGO GSM Maracaibo
199168 *8462 *8162 HC6 0261 1991680000 1991689999 MAR PREPAGO GSM Maracaibo
199169 *8462 *8162 HC6 0261 1991690000 1991699999 MAR PREPAGO GSM Maracaibo
199170 *8472 *8172 HC6 0276 1991700000 1991709999 SCR PREPAGO GSM SanCristobal
199171 *8472 *8172 HC6 0276 1991710000 1991719999 SCR PREPAGO GSM SanCristobal
199172 *8472 *8172 HC6 0276 1991720000 1991729999 SCR PREPAGO GSM SanCristobal
199173 *8472 *8172 HC6 0276 1991730000 1991739999 SCR PREPAGO GSM SanCristobal
199174 *8472 *8172 HC6 0276 1991740000 1991749999 SCR PREPAGO GSM SanCristobal
199175 *8472 *8172 HC6 0276 1991750000 1991759999 SCR PREPAGO GSM SanCristobal
199176 *8472 *8172 HC6 0276 1991760000 1991769999 SCR PREPAGO GSM SanCristobal
199177 *8472 *8172 HC6 0276 1991770000 1991779999 SCR PREPAGO GSM SanCristobal
199178 *8472 *8172 HC6 0276 1991780000 1991789999 SCR PREPAGO GSM SanCristobal
199179 *8472 *8172 HC6 0276 1991790000 1991799999 SCR PREPAGO GSM SanCristobal
199180 *8482 *8182 HC6 0281 1991800000 1991809999 LCH PREPAGO GSM PuertoLaCruz
199181 *8482 *8182 HC6 0281 1991810000 1991819999 LCH PREPAGO GSM PuertoLaCruz
199182 *8482 *8182 HC6 0281 1991820000 1991829999 LCH PREPAGO GSM PuertoLaCruz
199183 *8482 *8182 HC6 0281 1991830000 1991839999 LCH PREPAGO GSM PuertoLaCruz
199184 *8482 *8182 HC6 0281 1991840000 1991849999 LCH PREPAGO GSM PuertoLaCruz
199185 *8482 *8182 HC6 0281 1991850000 1991859999 LCH PREPAGO GSM PuertoLaCruz
199186 *8482 *8182 HC6 0295 1991860000 1991869999 LCH PREPAGO GSM Porlamar
199187 *8482 *8182 HC6 0295 1991870000 1991879999 LCH PREPAGO GSM Porlamar
199188 *8482 *8182 HC6 0295 1991880000 1991889999 LCH PREPAGO GSM Porlamar
199189 *8482 *8182 HC6 0295 1991890000 1991899999 LCH PREPAGO GSM Porlamar
199190 *8492 *8192 HC6 0286 1991900000 1991909999 PTO PREPAGO GSM PuertoOrdaz
199191 *8492 *8192 HC6 0286 1991910000 1991919999 PTO PREPAGO GSM PuertoOrdaz
199192 *8492 *8192 HC6 0286 1991920000 1991929999 PTO PREPAGO GSM PuertoOrdaz
199193 *8492 *8192 HC6 0286 1991930000 1991939999 PTO PREPAGO GSM PuertoOrdaz
199194 *8492 *8192 HC6 0286 1991940000 1991949999 PTO PREPAGO GSM PuertoOrdaz
199195 *8492 *8192 HC6 0286 1991950000 1991959999 PTO PREPAGO GSM PuertoOrdaz
199196 *8492 *8192 HC6 0286 1991960000 1991969999 PTO PREPAGO GSM PuertoOrdaz
199197 *8492 *8192 HC6 0286 1991970000 1991979999 PTO PREPAGO GSM PuertoOrdaz
199198 *8482 *8182 HC6 0295 1991980000 1991989999 LCH PREPAGO GSM Porlamar
199199 *8482 *8182 HC6 0295 1991990000 1991999999 LCH PREPAGO GSM Porlamar
199200 *8462 *8162 HC6 0261 1992000000 1992009999 MAR PREPAGO GSM Maracaibo
199201 *8462 *8162 HC6 0261 1992010000 1992019999 MAR PREPAGO GSM Maracaibo
199202 *8482 *8182 HC6 0281 1992020000 1992029999 LCH PREPAGO GSM PuertoLaCruz
199203 *8482 *8182 HC6 0281 1992030000 1992039999 LCH PREPAGO GSM PuertoLaCruz
199204 *8432 *8132 HC6 0212 1992040000 1992049999 CCS PREPAGO GSM Caracas
199205 *8432 *8132 HC6 0212 1992050000 1992059999 CCS PREPAGO GSM Caracas
199206 *8432 *8132 HC6 0212 1992060000 1992069999 CCS PREPAGO GSM Caracas
199207 *8452 *8152 HC6 0251 1992070000 1992079999 BTO PREPAGO GSM Barquisimeto
199208 *8452 *8152 HC6 0251 1992080000 1992089999 BTO PREPAGO GSM Barquisimeto
199209 *8452 *8152 HC6 0251 1992090000 1992099999 BTO PREPAGO GSM Barquisimeto
199211 *8432 *8132 HC6 0212 1992110000 1992119999 CCS PREPAGO GSM Caracas
199212 *8432 *8132 HC6 0212 1992120000 1992129999 CCS PREPAGO GSM Caracas
199213 *8432 *8132 HC6 0212 1992130000 1992139999 CCS PREPAGO GSM Caracas
199214 *8432 *8132 HC6 0212 1992140000 1992149999 CCS PREPAGO GSM Caracas
199215 *8432 *8132 HC6 0212 1992150000 1992159999 CCS PREPAGO GSM Caracas
199216 *8432 *8132 HC6 0212 1992160000 1992169999 CCS PREPAGO GSM Caracas
199217 *8432 *8132 HC6 0212 1992170000 1992179999 CCS PREPAGO GSM Caracas
199218 *8432 *8132 HC6 0212 1992180000 1992189999 CCS PREPAGO GSM Caracas
199219 *8432 *8132 HC6 0212 1992190000 1992199999 CCS PREPAGO GSM Caracas
